Entity,Code,Year,Fossil fuels per capita (kWh)
Luxembourg,LUX,1976,118413.53125
Luxembourg,LUX,1977,109337.265625
Luxembourg,LUX,1978,113128.6328125
Luxembourg,LUX,1979,115689.5859375
Luxembourg,LUX,1980,106190.1484375
Luxembourg,LUX,1981,90445.5390625
Luxembourg,LUX,1982,84691.5625
Luxembourg,LUX,1983,79090.625
Luxembourg,LUX,1984,85100.0546875
Luxembourg,LUX,1985,87289.1328125
Luxembourg,LUX,1986,84780.3125
Luxembourg,LUX,1987,79404.890625
Luxembourg,LUX,1988,80794.0859375
Luxembourg,LUX,1989,92263.8203125
Luxembourg,LUX,1990,96663.90625
Luxembourg,LUX,1991,102588.6328125
Luxembourg,LUX,1992,101682.6171875
Luxembourg,LUX,1993,101619.328125
Luxembourg,LUX,1994,96184.1015625
Luxembourg,LUX,1995,82353.4765625
Luxembourg,LUX,1996,83750.3203125
Luxembourg,LUX,1997,80599.921875
Luxembourg,LUX,1998,76464.3828125
Luxembourg,LUX,1999,79985.78125
Luxembourg,LUX,2000,84140.9296875
Luxembourg,LUX,2001,89431.4765625
Luxembourg,LUX,2002,97206.6015625
Luxembourg,LUX,2003,101236.0546875
Luxembourg,LUX,2004,113327.734375
Luxembourg,LUX,2005,113441.9921875
Luxembourg,LUX,2006,109337.1484375
Luxembourg,LUX,2007,102846.09375
Luxembourg,LUX,2008,99782.1796875
Luxembourg,LUX,2009,93328.640625
Luxembourg,LUX,2010,96207.296875
Luxembourg,LUX,2011,91609.703125
Luxembourg,LUX,2012,87634.0390625
Luxembourg,LUX,2013,81132.7734375
Luxembourg,LUX,2014,76362.9453125
Luxembourg,LUX,2015,72113.4296875
Luxembourg,LUX,2016,69315.0859375
Luxembourg,LUX,2017,69916.765625
Luxembourg,LUX,2018,71353.953125
Luxembourg,LUX,2019,70719.78125
Luxembourg,LUX,2020,57656.5078125
Luxembourg,LUX,2021,58949.03515625
Malaysia,MYS,1965,3290.869140625
Malaysia,MYS,1966,3700.3017578125
Malaysia,MYS,1967,3877.86328125
Malaysia,MYS,1968,3896.423828125
Malaysia,MYS,1969,4136.37109375
Malaysia,MYS,1970,3767.885498046875
Malaysia,MYS,1971,4189.7841796875
Malaysia,MYS,1972,4561.861328125
Malaysia,MYS,1973,4722.88330078125
Malaysia,MYS,1974,4705.005859375
Malaysia,MYS,1975,4744.40478515625
Malaysia,MYS,1976,5208.78076171875
Malaysia,MYS,1977,6018.31201171875
Malaysia,MYS,1978,7818.14208984375
Malaysia,MYS,1979,8752.3544921875
Malaysia,MYS,1980,8874.1162109375
Malaysia,MYS,1981,8934.0546875
Malaysia,MYS,1982,9378.4404296875
Malaysia,MYS,1983,10512.515625
Malaysia,MYS,1984,10746.6123046875
Malaysia,MYS,1985,10304.595703125
Malaysia,MYS,1986,10999.5693359375
Malaysia,MYS,1987,10885.193359375
Malaysia,MYS,1988,11024.3828125
Malaysia,MYS,1989,12170.5078125
Malaysia,MYS,1990,12705.5400390625
Malaysia,MYS,1991,15589.115234375
Malaysia,MYS,1992,17254.462890625
Malaysia,MYS,1993,16841.984375
Malaysia,MYS,1994,17247.748046875
Malaysia,MYS,1995,18526.55078125
Malaysia,MYS,1996,20408.78515625
Malaysia,MYS,1997,23332.41015625
Malaysia,MYS,1998,21807.3515625
Malaysia,MYS,1999,22377.248046875
Malaysia,MYS,2000,25385.228515625
Malaysia,MYS,2001,25570.328125
Malaysia,MYS,2002,26521.41015625
Malaysia,MYS,2003,28262.591796875
Malaysia,MYS,2004,29920.455078125
Malaysia,MYS,2005,31762.541015625
Malaysia,MYS,2006,31475.6640625
Malaysia,MYS,2007,32988.41796875
Malaysia,MYS,2008,33331.26171875
Malaysia,MYS,2009,31711.572265625
Malaysia,MYS,2010,32291.181640625
Malaysia,MYS,2011,32161.716796875
Malaysia,MYS,2012,34627.7265625
Malaysia,MYS,2013,35567.94921875
Malaysia,MYS,2014,35313.8515625
Malaysia,MYS,2015,35320.85546875
Malaysia,MYS,2016,36220.87890625
Malaysia,MYS,2017,35659.65625
Malaysia,MYS,2018,35802.25
Malaysia,MYS,2019,36222.30859375
Malaysia,MYS,2020,32497.87109375
Malaysia,MYS,2021,32399.794921875
Mexico,MEX,1965,6053.80810546875
Mexico,MEX,1966,6165.77001953125
Mexico,MEX,1967,6047.5986328125
Mexico,MEX,1968,6346.68310546875
Mexico,MEX,1969,6783.142578125
Mexico,MEX,1970,6984.60498046875
Mexico,MEX,1971,7192.2763671875
Mexico,MEX,1972,7746.4775390625
Mexico,MEX,1973,8124.44970703125
Mexico,MEX,1974,8745.7236328125
Mexico,MEX,1975,9213.8681640625
Mexico,MEX,1976,9490.455078125
Mexico,MEX,1977,9706.8974609375
Mexico,MEX,1978,10897.9130859375
Mexico,MEX,1979,11734.03125
Mexico,MEX,1980,12598.98828125
Mexico,MEX,1981,13349.412109375
Mexico,MEX,1982,13690.8154296875
Mexico,MEX,1983,13306.412109375
Mexico,MEX,1984,13543.45703125
Mexico,MEX,1985,13761.9443359375
Mexico,MEX,1986,13248.4443359375
Mexico,MEX,1987,13476.462890625
Mexico,MEX,1988,13216.5634765625
Mexico,MEX,1989,13603.8720703125
Mexico,MEX,1990,14026.3671875
Mexico,MEX,1991,14339.6376953125
Mexico,MEX,1992,14203.80859375
Mexico,MEX,1993,14001.3330078125
Mexico,MEX,1994,14850.068359375
Mexico,MEX,1995,14005.08203125
Mexico,MEX,1996,14168.232421875
Mexico,MEX,1997,14290.4462890625
Mexico,MEX,1998,14835.5185546875
Mexico,MEX,1999,14566.361328125
Mexico,MEX,2000,15123.7080078125
Mexico,MEX,2001,14839.6396484375
Mexico,MEX,2002,15223.716796875
Mexico,MEX,2003,15248.3447265625
Mexico,MEX,2004,15796.0888671875
Mexico,MEX,2005,16521.244140625
Mexico,MEX,2006,16788.03515625
Mexico,MEX,2007,16703.544921875
Mexico,MEX,2008,16570.859375
Mexico,MEX,2009,16470.435546875
Mexico,MEX,2010,16601.8203125
Mexico,MEX,2011,17140.642578125
Mexico,MEX,2012,17116.328125
Mexico,MEX,2013,16970.798828125
Mexico,MEX,2014,16430.37109375
Mexico,MEX,2015,16285.91796875
Mexico,MEX,2016,16309.4267578125
Mexico,MEX,2017,16310.4296875
Mexico,MEX,2018,15905.599609375
Mexico,MEX,2019,15121.4228515625
Mexico,MEX,2020,12322.3427734375
Mexico,MEX,2021,12725.1328125
Morocco,MAR,1965,994.0825805664062
Morocco,MAR,1966,1386.764892578125
Morocco,MAR,1967,1461.5223388671875
Morocco,MAR,1968,1521.86767578125
Morocco,MAR,1969,1592.6373291015625
Morocco,MAR,1970,1647.43798828125
Morocco,MAR,1971,1699.317626953125
Morocco,MAR,1972,1806.96240234375
Morocco,MAR,1973,2066.54052734375
Morocco,MAR,1974,2152.233154296875
Morocco,MAR,1975,2197.42919921875
Morocco,MAR,1976,2345.6552734375
Morocco,MAR,1977,2532.4384765625
Morocco,MAR,1978,2631.20361328125
Morocco,MAR,1979,2865.451904296875
Morocco,MAR,1980,2816.190673828125
Morocco,MAR,1981,2730.619873046875
Morocco,MAR,1982,2814.4306640625
Morocco,MAR,1983,2835.47705078125
Morocco,MAR,1984,2823.373291015625
Morocco,MAR,1985,2838.586181640625
Morocco,MAR,1986,2856.08544921875
Morocco,MAR,1987,2862.83154296875
Morocco,MAR,1988,2958.51318359375
Morocco,MAR,1989,3178.97119140625
Morocco,MAR,1990,3190.501220703125
Morocco,MAR,1991,3174.079345703125
Morocco,MAR,1992,3536.514892578125
Morocco,MAR,1993,3573.130126953125
Morocco,MAR,1994,3835.718505859375
Morocco,MAR,1995,3728.39013671875
Morocco,MAR,1996,3700.2880859375
Morocco,MAR,1997,3790.1640625
Morocco,MAR,1998,3876.03662109375
Morocco,MAR,1999,4078.385009765625
Morocco,MAR,2000,3999.177734375
Morocco,MAR,2001,4249.33837890625
Morocco,MAR,2002,4312.966796875
Morocco,MAR,2003,4218.9072265625
Morocco,MAR,2004,4760.59814453125
Morocco,MAR,2005,5179.15869140625
Morocco,MAR,2006,5227.83544921875
Morocco,MAR,2007,5119.55322265625
Morocco,MAR,2008,5592.78369140625
Morocco,MAR,2009,5235.05419921875
Morocco,MAR,2010,5661.07470703125
Morocco,MAR,2011,6003.1357421875
Morocco,MAR,2012,6054.685546875
Morocco,MAR,2013,6003.55810546875
Morocco,MAR,2014,6046.2138671875
Morocco,MAR,2015,6015.2451171875
Morocco,MAR,2016,5988.751953125
Morocco,MAR,2017,6210.517578125
Morocco,MAR,2018,6223.84326171875
Morocco,MAR,2019,6678.77587890625
Morocco,MAR,2020,6008.5625
Morocco,MAR,2021,6564.14599609375
Netherlands,NLD,1965,33797.2578125
Netherlands,NLD,1966,35744.16796875
Netherlands,NLD,1967,37334.23046875
Netherlands,NLD,1968,41262.484375
Netherlands,NLD,1969,45421.4453125
Netherlands,NLD,1970,50665.78515625
Netherlands,NLD,1971,52831.3046875
Netherlands,NLD,1972,60729.8125
Netherlands,NLD,1973,63772.30078125
Netherlands,NLD,1974,59477.44921875
Netherlands,NLD,1975,59256.15625
Netherlands,NLD,1976,64064.80078125
Netherlands,NLD,1977,62479.26171875
Netherlands,NLD,1978,63200.1875
Netherlands,NLD,1979,65069.87109375
Netherlands,NLD,1980,60572.796875
Netherlands,NLD,1981,57175.9453125
Netherlands,NLD,1982,52640.859375
Netherlands,NLD,1983,52706.23828125
Netherlands,NLD,1984,54495.87109375
Netherlands,NLD,1985,55833.74609375
Netherlands,NLD,1986,58229.29296875
Netherlands,NLD,1987,59191.87109375
Netherlands,NLD,1988,58969.94140625
Netherlands,NLD,1989,58781.59375
Netherlands,NLD,1990,60021.0859375
Netherlands,NLD,1991,60782.23046875
Netherlands,NLD,1992,61001.625
Netherlands,NLD,1993,61057.04296875
Netherlands,NLD,1994,59961.4921875
Netherlands,NLD,1995,62006.90625
Netherlands,NLD,1996,64226.3515625
Netherlands,NLD,1997,62959.73828125
Netherlands,NLD,1998,62736.203125
Netherlands,NLD,1999,61571.41796875
Netherlands,NLD,2000,61934.26953125
Netherlands,NLD,2001,63929.14453125
Netherlands,NLD,2002,63480.2734375
Netherlands,NLD,2003,63554.41015625
Netherlands,NLD,2004,65193
Netherlands,NLD,2005,65872.4921875
Netherlands,NLD,2006,64164.98046875
Netherlands,NLD,2007,64783.1875
Netherlands,NLD,2008,63451.15234375
Netherlands,NLD,2009,62002.875
Netherlands,NLD,2010,65653.375
Netherlands,NLD,2011,62271.8515625
Netherlands,NLD,2012,59960.265625
Netherlands,NLD,2013,58142.30078125
Netherlands,NLD,2014,54486.83203125
Netherlands,NLD,2015,54825.91015625
Netherlands,NLD,2016,55629.921875
Netherlands,NLD,2017,54270.3984375
Netherlands,NLD,2018,53832.6484375
Netherlands,NLD,2019,52855.7421875
Netherlands,NLD,2020,48364.61328125
Netherlands,NLD,2021,48687.66796875
New Zealand,NZL,1965,19708.58203125
New Zealand,NZL,1966,20524.833984375
New Zealand,NZL,1967,20329.19921875
New Zealand,NZL,1968,20091.638671875
New Zealand,NZL,1969,20510.4765625
New Zealand,NZL,1970,22967.07421875
New Zealand,NZL,1971,22528.26953125
New Zealand,NZL,1972,23734.45703125
New Zealand,NZL,1973,25024.4765625
New Zealand,NZL,1974,24387.865234375
New Zealand,NZL,1975,23267.25
New Zealand,NZL,1976,25559.396484375
New Zealand,NZL,1977,27004.3125
New Zealand,NZL,1978,25488.115234375
New Zealand,NZL,1979,23525.9296875
New Zealand,NZL,1980,22728.416015625
New Zealand,NZL,1981,22428.94140625
New Zealand,NZL,1982,24863.521484375
New Zealand,NZL,1983,25016.263671875
New Zealand,NZL,1984,26488.638671875
New Zealand,NZL,1985,27519.310546875
New Zealand,NZL,1986,28808.41015625
New Zealand,NZL,1987,29245.8046875
New Zealand,NZL,1988,30509.744140625
New Zealand,NZL,1989,24792.396484375
New Zealand,NZL,1990,32096.390625
New Zealand,NZL,1991,32813.734375
New Zealand,NZL,1992,33935.99609375
New Zealand,NZL,1993,32800.16015625
New Zealand,NZL,1994,33579.125
New Zealand,NZL,1995,33794.23046875
New Zealand,NZL,1996,35416.65234375
New Zealand,NZL,1997,37469.17578125
New Zealand,NZL,1998,35329.07421875
New Zealand,NZL,1999,37006.93359375
New Zealand,NZL,2000,37858.80859375
New Zealand,NZL,2001,39085.17578125
New Zealand,NZL,2002,38541.890625
New Zealand,NZL,2003,37183.35546875
New Zealand,NZL,2004,35976.83984375
New Zealand,NZL,2005,36120.75390625
New Zealand,NZL,2006,35923.359375
New Zealand,NZL,2007,35073.2421875
New Zealand,NZL,2008,35358.484375
New Zealand,NZL,2009,33009.36328125
New Zealand,NZL,2010,32877.71484375
New Zealand,NZL,2011,32334.001953125
New Zealand,NZL,2012,33579.046875
New Zealand,NZL,2013,33481.3203125
New Zealand,NZL,2014,34286.89453125
New Zealand,NZL,2015,33808.41796875
New Zealand,NZL,2016,33349.22265625
New Zealand,NZL,2017,34706.54296875
New Zealand,NZL,2018,33571.36328125
New Zealand,NZL,2019,34873.08203125
New Zealand,NZL,2020,30212.158203125
New Zealand,NZL,2021,28732.689453125
North America,,1965,50804.90234375
North America,,1966,52846.6171875
North America,,1967,53710.68359375
North America,,1968,56207.42578125
North America,,1969,58111.75390625
North America,,1970,59582.765625
North America,,1971,59803.7578125
North America,,1972,61962.9609375
North America,,1973,63749.5390625
North America,,1974,61088.05859375
North America,,1975,58302.63671875
North America,,1976,60721.9921875
North America,,1977,61733.03515625
North America,,1978,61704.09375
North America,,1979,61955.09375
North America,,1980,59302.04296875
North America,,1981,56914.73828125
North America,,1982,53452.62109375
North America,,1983,52061.79296875
North America,,1984,54044.59765625
North America,,1985,53176.00390625
North America,,1986,52521.75
North America,,1987,53734.80078125
North America,,1988,55353.8828125
North America,,1989,55878.06640625
North America,,1990,54568.86328125
North America,,1991,53571.01953125
North America,,1992,53978.7265625
North America,,1993,54303.578125
North America,,1994,54907.71484375
North America,,1995,54893.63671875
North America,,1996,55945.25
North America,,1997,56073.52734375
North America,,1998,55844.796875
North America,,1999,55862.10546875
North America,,2000,56846.00390625
North America,,2001,55228.5390625
North America,,2002,55345.62890625
North America,,2003,55181.546875
North America,,2004,55724.78125
North America,,2005,55301.44921875
North America,,2006,54245.10546875
North America,,2007,54628.51953125
North America,,2008,52392.734375
North America,,2009,48974.203125
North America,,2010,50130.6171875
North America,,2011,49133.3359375
North America,,2012,47654.26171875
North America,,2013,48236.8046875
North America,,2014,48138.54296875
North America,,2015,47273.55078125
North America,,2016,46348.765625
North America,,2017,45906.4765625
North America,,2018,47163.5546875
North America,,2019,46216.9453125
North America,,2020,41332.5234375
North America,,2021,43183.80859375
North Macedonia,MKD,1990,14130.564453125
North Macedonia,MKD,1991,13515.1962890625
North Macedonia,MKD,1992,13943.7783203125
North Macedonia,MKD,1993,14483.65625
North Macedonia,MKD,1994,13315.1005859375
North Macedonia,MKD,1995,13252.2216796875
North Macedonia,MKD,1996,15465.0859375
North Macedonia,MKD,1997,13678.982421875
North Macedonia,MKD,1998,15268.7744140625
North Macedonia,MKD,1999,14027.26953125
North Macedonia,MKD,2000,13459.6650390625
North Macedonia,MKD,2001,13307.6787109375
North Macedonia,MKD,2002,12763.7109375
North Macedonia,MKD,2003,13631.2841796875
North Macedonia,MKD,2004,13274.6142578125
North Macedonia,MKD,2005,13723.6826171875
North Macedonia,MKD,2006,13762.76953125
North Macedonia,MKD,2007,14517.580078125
North Macedonia,MKD,2008,14200.0849609375
North Macedonia,MKD,2009,13383.771484375
North Macedonia,MKD,2010,13105.5302734375
North Macedonia,MKD,2011,14401.9775390625
North Macedonia,MKD,2012,13742.435546875
North Macedonia,MKD,2013,12413.3857421875
North Macedonia,MKD,2014,11772.8935546875
North Macedonia,MKD,2015,11545.001953125
North Macedonia,MKD,2016,12033.2421875
North Macedonia,MKD,2017,12466.7763671875
North Macedonia,MKD,2018,11604.404296875
North Macedonia,MKD,2019,13190.3642578125
North Macedonia,MKD,2020,11106.8525390625
North Macedonia,MKD,2021,11882.40234375
Norway,NOR,1965,18578.26171875
Norway,NOR,1966,20311.935546875
Norway,NOR,1967,20891.5078125
Norway,NOR,1968,22837.8515625
Norway,NOR,1969,24939.32421875
Norway,NOR,1970,27596.1484375
Norway,NOR,1971,26976.041015625
Norway,NOR,1972,28141.7734375
Norway,NOR,1973,28549.244140625
Norway,NOR,1974,26357.75390625
Norway,NOR,1975,26879.78125
Norway,NOR,1976,29184.234375
Norway,NOR,1977,29276.4921875
Norway,NOR,1978,32815.22265625
Norway,NOR,1979,33374.48046875
Norway,NOR,1980,32221.427734375
Norway,NOR,1981,30657.0234375
Norway,NOR,1982,29661.779296875
Norway,NOR,1983,29638.2890625
Norway,NOR,1984,30704.33984375
Norway,NOR,1985,31948.0234375
Norway,NOR,1986,33649.2890625
Norway,NOR,1987,33653.5390625
Norway,NOR,1988,32839.5546875
Norway,NOR,1989,33124.42578125
Norway,NOR,1990,32136.58984375
Norway,NOR,1991,30556.40234375
Norway,NOR,1992,31529.162109375
Norway,NOR,1993,33146.03515625
Norway,NOR,1994,34200.70703125
Norway,NOR,1995,34006.2578125
Norway,NOR,1996,36106.67578125
Norway,NOR,1997,37391.08984375
Norway,NOR,1998,37610.3359375
Norway,NOR,1999,36600.76953125
Norway,NOR,2000,35612.2421875
Norway,NOR,2001,37627.08203125
Norway,NOR,2002,36871.2734375
Norway,NOR,2003,38165.1484375
Norway,NOR,2004,38182.2578125
Norway,NOR,2005,36636.47265625
Norway,NOR,2006,36553.05078125
Norway,NOR,2007,35862.26953125
Norway,NOR,2008,35429.48828125
Norway,NOR,2009,34559.65234375
Norway,NOR,2010,35088.4921875
Norway,NOR,2011,34282.82421875
Norway,NOR,2012,33201.78515625
Norway,NOR,2013,33403.92578125
Norway,NOR,2014,32548.197265625
Norway,NOR,2015,32496.19921875
Norway,NOR,2016,31195.646484375
Norway,NOR,2017,31309.68359375
Norway,NOR,2018,31317.208984375
Norway,NOR,2019,30547.03515625
Norway,NOR,2020,29126.037109375
Norway,NOR,2021,28723.78125
Oceania,,1965,25541.783203125
Oceania,,1966,26302.40625
Oceania,,1967,27104.6875
Oceania,,1968,27920.412109375
Oceania,,1969,28341.890625
Oceania,,1970,30314.08984375
Oceania,,1971,30938.529296875
Oceania,,1972,31920.828125
Oceania,,1973,33574.99609375
Oceania,,1974,34771.828125
Oceania,,1975,34547.70703125
Oceania,,1976,35663.43359375
Oceania,,1977,37159.984375
Oceania,,1978,37459.43359375
Oceania,,1979,38076.58984375
Oceania,,1980,37683.6015625
Oceania,,1981,37625.12890625
Oceania,,1982,37175.79296875
Oceania,,1983,35519.953125
Oceania,,1984,36307.1875
Oceania,,1985,36771.1171875
Oceania,,1986,37021.99609375
Oceania,,1987,37545.63671875
Oceania,,1988,38600.9921875
Oceania,,1989,39104.796875
Oceania,,1990,40150.65625
Oceania,,1991,39306.6875
Oceania,,1992,39496.9765625
Oceania,,1993,39569.47265625
Oceania,,1994,40617.1953125
Oceania,,1995,41836.2421875
Oceania,,1996,42604.25390625
Oceania,,1997,43289.328125
Oceania,,1998,43443.5234375
Oceania,,1999,44709.63671875
Oceania,,2000,44527.83203125
Oceania,,2001,44513.859375
Oceania,,2002,44698.46484375
Oceania,,2003,44530.9140625
Oceania,,2004,45063.13671875
Oceania,,2005,44490.25
Oceania,,2006,45488.57421875
Oceania,,2007,45693.26953125
Oceania,,2008,45741.64453125
Oceania,,2009,43977.11328125
Oceania,,2010,43051.55078125
Oceania,,2011,42933.46875
Oceania,,2012,41872.60546875
Oceania,,2013,41407.76171875
Oceania,,2014,41399.91796875
Oceania,,2015,41520.6171875
Oceania,,2016,40703.63671875
Oceania,,2017,40370.22265625
Oceania,,2018,39592.8671875
Oceania,,2019,40272.671875
Oceania,,2020,36724.9140625
Oceania,,2021,35239.5
Oman,OMN,1965,155.80738830566406
Oman,OMN,1966,189.812744140625
Oman,OMN,1967,819.5264282226562
Oman,OMN,1968,959.2642822265625
Oman,OMN,1969,1325.072021484375
Oman,OMN,1970,1292.969482421875
Oman,OMN,1971,20657.09375
Oman,OMN,1972,22768.62109375
Oman,OMN,1973,19053.53125
Oman,OMN,1974,16779.9140625
Oman,OMN,1975,14630.5458984375
Oman,OMN,1976,16018.8193359375
Oman,OMN,1977,14637.052734375
Oman,OMN,1978,16113.888671875
Oman,OMN,1979,17560.18359375
Oman,OMN,1980,14777.1787109375
Oman,OMN,1981,14770.048828125
Oman,OMN,1982,18511.404296875
Oman,OMN,1983,16420.787109375
Oman,OMN,1984,22705.8671875
Oman,OMN,1985,22404.384765625
Oman,OMN,1986,20151.146484375
Oman,OMN,1987,21875.34375
Oman,OMN,1988,20492.6328125
Oman,OMN,1989,22410.330078125
Oman,OMN,1990,26964.53125
Oman,OMN,1991,34253.66015625
Oman,OMN,1992,31508.990234375
Oman,OMN,1993,28877.869140625
Oman,OMN,1994,26456.95703125
Oman,OMN,1995,29896.404296875
Oman,OMN,1996,30305.80078125
Oman,OMN,1997,30986.71484375
Oman,OMN,1998,31816.87890625
Oman,OMN,1999,36578.83984375
Oman,OMN,2000,50529.421875
Oman,OMN,2001,55114.59375
Oman,OMN,2002,58952.57421875
Oman,OMN,2003,59752.796875
Oman,OMN,2004,54254.5859375
Oman,OMN,2005,63444.9609375
Oman,OMN,2006,67447.8359375
Oman,OMN,2007,65257.875
Oman,OMN,2008,74147.0390625
Oman,OMN,2009,70391.40625
Oman,OMN,2010,79136.6640625
Oman,OMN,2011,80508.0234375
Oman,OMN,2012,81522.96875
Oman,OMN,2013,84693.859375
Oman,OMN,2014,78833.75
Oman,OMN,2015,78633.46875
Oman,OMN,2016,75064.671875
Oman,OMN,2017,77410.2265625
Oman,OMN,2018,78845.875
Oman,OMN,2019,76086.1328125
Oman,OMN,2020,72465.875
Oman,OMN,2021,79547.796875
Pakistan,PAK,1965,1487.2861328125
Pakistan,PAK,1966,1460.8800048828125
Pakistan,PAK,1967,1565.953125
Pakistan,PAK,1968,1721.8544921875
Pakistan,PAK,1969,1676.2015380859375
Pakistan,PAK,1970,1622.1219482421875
Pakistan,PAK,1971,1419.958251953125
Pakistan,PAK,1972,1255.8177490234375
Pakistan,PAK,1973,1300.4622802734375
Pakistan,PAK,1974,1379.462890625
Pakistan,PAK,1975,1385.4200439453125
Pakistan,PAK,1976,1355.1025390625
Pakistan,PAK,1977,1408.56005859375
Pakistan,PAK,1978,1425.588134765625
Pakistan,PAK,1979,1513.067138671875
Pakistan,PAK,1980,1642.995849609375
Pakistan,PAK,1981,1716.1473388671875
Pakistan,PAK,1982,1822.26025390625
Pakistan,PAK,1983,1849.7540283203125
Pakistan,PAK,1984,1900.775390625
Pakistan,PAK,1985,1936.71337890625
Pakistan,PAK,1986,2026.15966796875
Pakistan,PAK,1987,2137.68359375
Pakistan,PAK,1988,2211.79052734375
Pakistan,PAK,1989,2299.49072265625
Pakistan,PAK,1990,2357.54931640625
Pakistan,PAK,1991,2423.26953125
Pakistan,PAK,1992,2453.532470703125
Pakistan,PAK,1993,2650.19775390625
Pakistan,PAK,1994,2692.354736328125
Pakistan,PAK,1995,2762.537841796875
Pakistan,PAK,1996,2851.78857421875
Pakistan,PAK,1997,2800.75
Pakistan,PAK,1998,2828.8125
Pakistan,PAK,1999,2956.95556640625
Pakistan,PAK,2000,2994.11376953125
Pakistan,PAK,2001,2964.46630859375
Pakistan,PAK,2002,2983.197998046875
Pakistan,PAK,2003,3135.123779296875
Pakistan,PAK,2004,3430.271484375
Pakistan,PAK,2005,3440.99365234375
Pakistan,PAK,2006,3586.941650390625
Pakistan,PAK,2007,3745.6181640625
Pakistan,PAK,2008,3766.16748046875
Pakistan,PAK,2009,3705.919189453125
Pakistan,PAK,2010,3629.449951171875
Pakistan,PAK,2011,3519.992431640625
Pakistan,PAK,2012,3476.037109375
Pakistan,PAK,2013,3419.280029296875
Pakistan,PAK,2014,3454.03564453125
Pakistan,PAK,2015,3578.0771484375
Pakistan,PAK,2016,3818.057373046875
Pakistan,PAK,2017,3992.2333984375
Pakistan,PAK,2018,4036.108642578125
Pakistan,PAK,2019,3933.97607421875
Pakistan,PAK,2020,3780.2412109375
Pakistan,PAK,2021,4075.039794921875
Peru,PER,1965,4160.83935546875
Peru,PER,1966,5006.947265625
Peru,PER,1967,4889.96337890625
Peru,PER,1968,4804.896484375
Peru,PER,1969,4648.11865234375
Peru,PER,1970,4724.4599609375
Peru,PER,1971,4637.9384765625
Peru,PER,1972,3919.900390625
Peru,PER,1973,4448.87158203125
Peru,PER,1974,5075.76513671875
Peru,PER,1975,5072.9189453125
Peru,PER,1976,4981.54345703125
Peru,PER,1977,4849.30224609375
Peru,PER,1978,4672.9404296875
Peru,PER,1979,4708.02587890625
Peru,PER,1980,4943.9912109375
Peru,PER,1981,4968.2568359375
Peru,PER,1982,4772.25390625
Peru,PER,1983,4016.18310546875
Peru,PER,1984,4114.4765625
Peru,PER,1985,3876.553466796875
Peru,PER,1986,4055.982177734375
Peru,PER,1987,4256.29296875
Peru,PER,1988,4088.42041015625
Peru,PER,1989,3551.26806640625
Peru,PER,1990,3431.483642578125
Peru,PER,1991,3195.323974609375
Peru,PER,1992,3244.439208984375
Peru,PER,1993,3320.0615234375
Peru,PER,1994,3556.516845703125
Peru,PER,1995,3916.6162109375
Peru,PER,1996,3983.020751953125
Peru,PER,1997,3967.884033203125
Peru,PER,1998,3855.981689453125
Peru,PER,1999,3867.38623046875
Peru,PER,2000,3794.999267578125
Peru,PER,2001,3539.800048828125
Peru,PER,2002,3587.0078125
Peru,PER,2003,3434.89599609375
Peru,PER,2004,3865.3642578125
Peru,PER,2005,4036.031982421875
Peru,PER,2006,3873.522216796875
Peru,PER,2007,4406.0390625
Peru,PER,2008,4910.75537109375
Peru,PER,2009,4948.0322265625
Peru,PER,2010,5828.921875
Peru,PER,2011,6458.29638671875
Peru,PER,2012,6597.23828125
Peru,PER,2013,6665.27294921875
Peru,PER,2014,6787.9150390625
Peru,PER,2015,7012.83056640625
Peru,PER,2016,7516.95947265625
Peru,PER,2017,7243.79833984375
Peru,PER,2018,7450.46875
Peru,PER,2019,7571.345703125
Peru,PER,2020,5937.580078125
Peru,PER,2021,7085.19384765625
Philippines,PHL,1965,1624.1478271484375
Philippines,PHL,1966,1716.515625
Philippines,PHL,1967,1874.04541015625
Philippines,PHL,1968,2070.9814453125
Philippines,PHL,1969,2157.466552734375
Philippines,PHL,1970,2382.5732421875
Philippines,PHL,1971,2685.47607421875
Philippines,PHL,1972,2560.93408203125
Philippines,PHL,1973,2919.686279296875
Philippines,PHL,1974,2655.997802734375
Philippines,PHL,1975,2791.84033203125
Philippines,PHL,1976,2792.26953125
Philippines,PHL,1977,2988.8251953125
Philippines,PHL,1978,2994.85498046875
Philippines,PHL,1979,3001.785888671875
Philippines,PHL,1980,2746.58984375
Philippines,PHL,1981,2538.60791015625
Philippines,PHL,1982,2385.60400390625
Philippines,PHL,1983,2475.349609375
Philippines,PHL,1984,2056.809326171875
Philippines,PHL,1985,1868.723388671875
Philippines,PHL,1986,1851.1746826171875
Philippines,PHL,1987,2075.282470703125
Philippines,PHL,1988,2213.80810546875
Philippines,PHL,1989,2345.1943359375
Philippines,PHL,1990,2407.02734375
Philippines,PHL,1991,2304.95751953125
Philippines,PHL,1992,2717.923828125
Philippines,PHL,1993,2735.53125
Philippines,PHL,1994,2803.995849609375
Philippines,PHL,1995,3099.770263671875
Philippines,PHL,1996,3247.129150390625
Philippines,PHL,1997,3466.269287109375
Philippines,PHL,1998,3424.90380859375
Philippines,PHL,1999,3260.423583984375
Philippines,PHL,2000,3146.151123046875
Philippines,PHL,2001,3093.943603515625
Philippines,PHL,2002,3018.902587890625
Philippines,PHL,2003,3073.172607421875
